what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1429564395694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564451876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564493361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429564493423
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1429564494876
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1429564496736
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1429564496767
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1429564497111
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1429564497501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564498205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564523936
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1429564538082
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1429564542753
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1429564543676
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1429564544010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564548787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564836894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564838316
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1429564846414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564855724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564915339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564987992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564990453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429564995006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429565018479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429565022519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429565025113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429565203798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429565258783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429565261522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429565264596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429565652794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566335191
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1429566337378
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1429566344041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566347106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566375276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429566375370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429566375370
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566393713
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566395270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566395301
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1429566395958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566399157
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566402371
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566403121
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566407167
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566407230
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566410417
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566411183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1429566417839
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566420105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1429566425237
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1429566430837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566433337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566433650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566434041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566435556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566435791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566436322
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1429566443931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566446353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566448515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429566448609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429566448609
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1429566452062
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1429566452140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566466481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566498841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429566498935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429566498935
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566505217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1429566507155
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1429566514358
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566514889
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566515639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1429566520497
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566523575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1429566541741
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1429566544413
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566547881
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566548944
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566551188
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1429566554719
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566555235
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566556016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1429566559901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1429566565747
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1429566570012
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566570731
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566588873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1429566598046
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429566602859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1429566604781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566608375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566629123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566667911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1429566668083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566678768
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1429566697896
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1429566698146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566740895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566743938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566795825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566835550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566927779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429566940807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567033596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567035268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567070244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567096026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567101194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567392367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567401525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567478217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567478702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567485257
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1429567502036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1429567503817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567503895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567504567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1429567505801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567507348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567539427
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1429567540349
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429567542865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1429567562236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567563173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567572501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1429567584081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567584909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567597926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1429567604472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567605332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567640481
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1429567640590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567644434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567659208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429567661723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429568098246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429568100645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429568104114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429568105520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429568135866
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429568161472
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1429568201646
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1429568202072
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1429568202769
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1429568203225
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1429568203366
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1429568203397
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1429568203397
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1429568203397
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1429568203619
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1429568204010
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1429568204137
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1429568204137
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1429568204309
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1429568204497
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1429568204648
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1430253963319
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1430253963319
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1430253963334
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1430253963334
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1430253963334
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1430253963350
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1430253963350
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1430253963350
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1430253963366
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1430253963366
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1430253963381
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1430253963381
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1430253963381
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1430253963397
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1430253963397
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1430253963397
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1430253963413
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1430253963413
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1430253963428
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1430253963475
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1430253963538
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1430253963577
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1430253963581
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1430253963584
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1430253963587
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1430253963595
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1430253963603
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1430253963606
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1430253963627
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1430253963646
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1430253963668
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1430253963698
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1430253963701
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1430253963708
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1430253963715
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1430253963718
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1430253963754
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1430253963760
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1430253963764
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1430253963798
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1430253963812
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1430253963818
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1430253963831
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1430253963833
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1430253963845
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1430253963848
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1430253963852
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1430253963852
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1430253963855
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1430253963858
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1430253963861
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1430253963864
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1430253963871
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1430253963887
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1430253963903
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1430253963903
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1430253963903
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1430253963903
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1430253963903
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1430253963922
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1430253963970
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1430253963974
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1430253964039
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1430253964051
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1430253964056
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1430253964060
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1430253964063
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1430253964071
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1430253964074
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1430253964074
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1430253964078
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1430253964096
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1430253964096
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1430253964112
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1430253964112
