what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546109860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546115160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546125193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546137937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546139505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546142304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426546152458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426546168387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546292851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546297165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546297249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546297404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546313769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546321328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546333499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546337066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546342024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546351181
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1426546354599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426546356960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426546368112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546384657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546386647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546404220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546414745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546445916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546447352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546462103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546476948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426546495150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546515577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546531418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546534232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546537161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546544833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546548576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546550594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546557456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546577946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546580576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546582792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546604173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546611087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426546619581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546658650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546670104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546687266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546696211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546697658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546702289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546724045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546727821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546751012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546751129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426546760239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426546761846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426546794146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546794753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546858014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426546889035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546889820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546899770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546931767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546934861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546953600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546956079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546963654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546965687
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426546980203
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1426547016348
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1426547016733
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1426547016912
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1426547017221
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1426547017447
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1426547017679
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1426547017680
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1426547017680
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1426547017976
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1426547018196
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1426547018330
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1426547018330
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1426547018337
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1426547018605
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1426547018763
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1426547018999
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1426547019174
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1426547019404
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1426547019651
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1426547019816
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1426547019870
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1426547020425
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1426547020718
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1426547020987
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1426547020988
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1426547021152
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1426547021152
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1426547021152
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1426547021152
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1426547021253
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1426547021336
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1429212377049
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1429212377072
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1429212377131
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1429212377147
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1429212377178
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1429212377213
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1429212377276
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1429212377276
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1429212377291
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1429212377307
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1429212377341
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1429212377466
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1429212377555
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1429212377560
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1429212377588
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1429212377675
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1429212377679
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1429212377687
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1429212377721
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1429212377844
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1429212377844
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1429212377860
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1429212377860
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1429212377891
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1429212377922
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1429212378016
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1429212378141
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1429212378157
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1429212378250
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1429212378266
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1429212378266
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1429212378282
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1429212378297
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1429212378469
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1429212378469
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1429212378485
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1429212378485
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1429212378631
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1429212378694
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1429212378803
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1429212378819
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1429212378835
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1429212378851
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1429212378851
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1429212378945
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1429212378945
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1429212378945
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1429212378945
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1429212379087
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1429212379092
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1429212379098
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1429212379130
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1429212379516
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1429212379631
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1429212379699
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1429212379767
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1429212379812
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1429212379813
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1429212379835
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1429212379883
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1429212379930
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1429212379950
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1429212380074
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1429212380074
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1429212380136
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1429212380152
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1429212380167
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1429212380214
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1429212380230
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1429212380230
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1429212380261
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1429212380308
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1429212380339
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1429212380355
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1429212380417
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1429212380433
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1429212380449
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1429212380501
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1429212380501
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1429212380522
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1429212380541
os,sysinfo,,,"win32",1429212380634
arch,sysinfo,,,"x86",1429212380634
ws,sysinfo,,,"win32",1429212380634
locale,sysinfo,,,"ru_RU",1429212380634
processors,sysinfo,,,"2",1429212380634
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1429212380634
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1429212380634
java.specification.name,sysinfo,,,"Java Platform API Specification",1429212380634
java.specification.vendor,sysinfo,,,"Oracle Corporation",1429212380634
java.specification.version,sysinfo,,,"1.7",1429212380634
java.vendor,sysinfo,,,"Oracle Corporation",1429212380634
java.version,sysinfo,,,"1.7.0_67",1429212380634
java.vm.info,sysinfo,,,"mixed mode, sharing",1429212380634
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1429212380634
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1429212380634
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1429212380634
java.vm.specification.version,sysinfo,,,"1.7",1429212380634
java.vm.vendor,sysinfo,,,"Oracle Corporation",1429212380634
java.vm.version,sysinfo,,,"24.65-b04",1429212380634
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1429212380700
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1429212381908
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1429212382688
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1429212383547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212398735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212543250
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1429212546677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212553305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212582669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212596240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212601310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAs",1429212601451
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1429212604279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212611108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212872886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212884026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212886260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429212892629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429213111490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429213116833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429213140581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429213140627
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1429213148232
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1429213149111
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1429213149891
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429213153013
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429213154648
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429213159072
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429213159119
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1429213162322
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429213162369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429213177171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429213179437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429213183218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1429213232613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429213232675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1429213232675
