what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426105485903
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426105488325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426105499538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105499569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105505365
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426105508130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426105509521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105510954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105514611
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426105517158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426105520830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105521533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105546745
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426105549870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426105559048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105559767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105590561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105597128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105784989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105792991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105946554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105948504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105971392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426105973839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105973980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426105983848
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426106004582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426106008083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106009145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106014671
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426106017360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426106026208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106027037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106034350
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426106037525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426106038994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106039541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106342693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106348111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106368060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106381531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106391238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106414303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106436282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106472160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106508082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106558747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106558826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106561472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106563126
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426106622133
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1426106733606
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1426106733922
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1426106734162
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1426106734396
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1426106734740
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1426106734927
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1426106734927
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1426106734927
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1426106735677
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1426106735677
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1426106736146
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1426106736693
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1426106736693
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1426106736693
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1426106736693
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1426106736693
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1426106736990
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1426106737005
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1426106737115
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1426106737365
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1426106737693
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1426106738287
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1426106738443
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1426106738693
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1426106738693
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1426106739099
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1426106739115
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1426106739115
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1426106739115
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1426106739318
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1426106739490
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1426106740568
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1426106742287
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1426106743021
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1426106743724
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r37x201109091143,"org.eclipse.wb.swing.java6",1426106743927
stopped,bundle,org.eclipse.wb.swing.jsr296,1.1.0.r37x201109091143,"org.eclipse.wb.swing.jsr296",1426106744130
stopped,bundle,org.eclipse.wb.swing,1.1.0.r37x201109091143,"org.eclipse.wb.swing",1426106744892
stopped,bundle,org.eclipse.wb.core.ui,1.1.0.r37x201109091028,"org.eclipse.wb.core.ui",1426106745298
stopped,bundle,org.eclipse.wb.layout.group,1.1.0.r37x201109091112,"org.eclipse.wb.layout.group",1426106745538
stopped,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1426106746519
stopped,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1426106746519
stopped,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1426106746785
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1426106747175
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1426519635857
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1426519635864
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1426519635870
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1426519636128
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1426519636191
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1426519636195
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1426519636315
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1426519636321
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1426519636327
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1426519636413
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1426519636416
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1426519636421
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1426519636527
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1426519636531
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1426519636577
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1426519636583
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1426519636590
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1426519636595
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1426519636704
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1426519636827
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1426519636833
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1426519636838
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1426519636845
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1426519636851
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1426519636856
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1426519636865
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1426519636874
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1426519636881
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1426519636889
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1426519636897
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1426519636907
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1426519636913
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1426519636926
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1426519636964
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1426519636975
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1426519636989
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1426519636994
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1426519636999
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1426519637114
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1426519637321
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1426519637331
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1426519637401
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1426519637471
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1426519637476
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1426519637570
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1426519637573
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1426519637672
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1426519637672
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1426519637728
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1426519637753
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1426519637757
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1426519637800
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1426519638062
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1426519638069
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1426519638131
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1426519638201
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1426519638207
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1426519638207
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1426519638285
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1426519638291
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1426519638435
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1426519638440
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1426519638657
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1426519638662
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1426519638720
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1426519638767
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1426519638774
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1426519638862
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1426519638867
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1426519638867
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1426519638950
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1426519639169
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1426519639176
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1426519639183
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1426519639244
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1426519639249
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1426519639255
os,sysinfo,,,"win32",1426519639279
arch,sysinfo,,,"x86",1426519639279
ws,sysinfo,,,"win32",1426519639279
locale,sysinfo,,,"ru_RU",1426519639279
processors,sysinfo,,,"2",1426519639280
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1426519639280
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1426519639280
java.specification.name,sysinfo,,,"Java Platform API Specification",1426519639280
java.specification.vendor,sysinfo,,,"Oracle Corporation",1426519639280
java.specification.version,sysinfo,,,"1.7",1426519639280
java.vendor,sysinfo,,,"Oracle Corporation",1426519639280
java.version,sysinfo,,,"1.7.0_67",1426519639280
java.vm.info,sysinfo,,,"mixed mode, sharing",1426519639280
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1426519639280
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1426519639281
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1426519639281
java.vm.specification.version,sysinfo,,,"1.7",1426519639281
java.vm.vendor,sysinfo,,,"Oracle Corporation",1426519639281
java.vm.version,sysinfo,,,"24.65-b04",1426519639281
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1426519639351
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1426519639556
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1426519639666
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1426519639797
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1426519639918
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1426519643028
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1426519647461
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1426519656809
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1426519660016
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1426519662200
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1426519667965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426519668838
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426519672773
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426519673210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426519673851
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426519685083
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1426519691114
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426519691114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426519703983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426519715655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426519830600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426519838625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426519918045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1426519918167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426519922029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426519992208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1426519995657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520000643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520005065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520012151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520071049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1426520071127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520072471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520079419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520083301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520085265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520090059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520096340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520098778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520102652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520108929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520135177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1426520135240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520138510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520245094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426520249704
